; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065374720,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1540697996,"CurrentTimeLocal","Sat Oct 27 20:39:56 2018","Hostname","nid01146","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 7e-05
; "Time_ContextDestroy [ms]", 0.000147
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Complex","double",3,"oddshape",63,67,65,5,1,"Success",0.004078,13.524277,14.234532,0.33572,3.23575,2.987736,0.534748,0.956435,35.814002,4389840,0,4389840,1.1306477787e-16,0
"Fftw","Inplace","Complex","double",3,"oddshape",63,67,65,6,1,"Success",0.004167,13.439117,14.433112,0.3354,3.178285,2.976988,0.540262,0.968072,35.876083,4389840,0,4389840,1.1306477787e-16,0
"Fftw","Inplace","Complex","double",3,"oddshape",63,67,65,7,1,"Success",0.004073,13.477778,14.035328,0.335404,3.230892,2.953393,0.548785,0.950135,35.53651,4389840,0,4389840,1.1306477787e-16,0
"Fftw","Inplace","Complex","double",3,"oddshape",63,67,65,8,1,"Success",0.004063,13.379027,14.296788,0.335367,3.214681,2.972932,0.526175,0.955099,35.684846,4389840,0,4389840,1.1306477787e-16,0
"Fftw","Inplace","Complex","double",3,"oddshape",63,67,65,9,1,"Success",0.004036,13.394078,14.170559,0.335558,3.21795,2.970892,0.533942,0.956591,35.58437,4389840,0,4389840,1.1306477787e-16,0
"Fftw","Inplace","Complex","double",3,"oddshape",63,67,65,10,1,"Success",0.00413,13.537005,14.391469,0.335659,3.215624,2.975658,0.540993,0.968189,35.969493,4389840,0,4389840,1.1306477787e-16,0
"Fftw","Inplace","Complex","double",3,"oddshape",63,67,65,11,1,"Success",0.004176,13.411159,14.061639,0.335476,3.194624,2.997696,0.550187,0.948125,35.503808,4389840,0,4389840,1.1306477787e-16,0
"Fftw","Inplace","Complex","double",3,"oddshape",126,127,129,0,2,"Warmup",0.014933,18.79758,19.574757,23.554098,6.765915,5.993422,3.531473,3.14692,81.38014,33028128,0,33028128,2.2220930549e-16,0
"Fftw","Inplace","Complex","double",3,"oddshape",126,127,129,1,2,"Warmup",0.012556,18.762401,20.221472,23.419965,6.521866,5.091971,3.491745,0.971803,78.495806,33028128,0,33028128,2.2220930549e-16,0
"Fftw","Inplace","Complex","double",3,"oddshape",126,127,129,2,2,"Success",0.004002,18.70517,19.566076,3.453305,6.447795,5.086678,3.52706,0.926757,57.717985,33028128,0,33028128,2.2220930549e-16,0
"Fftw","Inplace","Complex","double",3,"oddshape",126,127,129,3,2,"Success",0.004227,18.739823,20.222446,3.495368,6.443313,5.087276,3.489504,0.920515,58.403582,33028128,0,33028128,2.2220930549e-16,0
"Fftw","Inplace","Complex","double",3,"oddshape",126,127,129,4,2,"Success",0.00417,19.664507,19.613315,3.448352,6.4678,5.071697,3.578197,0.911877,58.760881,33028128,0,33028128,2.2220930549e-16,0
"Fftw","Inplace","Complex","double",3,"oddshape",126,127,129,5,2,"Success",0.004307,18.714343,19.578364,3.445103,6.510452,5.077036,3.497435,0.973247,57.801217,33028128,0,33028128,2.2220930549e-16,0
"Fftw","Inplace","Complex","double",3,"oddshape",126,127,129,6,2,"Success",0.004128,18.846966,19.562551,3.455028,6.452884,5.079603,3.5103,0.940049,57.852816,33028128,0,33028128,2.2220930549e-16,0
"Fftw","Inplace","Complex","double",3,"oddshape",126,127,129,7,2,"Success",0.004399,18.768278,19.584791,3.448316,6.553512,5.072527,3.508669,0.919608,57.861291,33028128,0,33028128,2.2220930549e-16,0
"Fftw","Inplace","Complex","double",3,"oddshape",126,127,129,8,2,"Success",0.005111,19.523508,19.568982,3.4554,13.792071,13.769675,3.550951,0.914984,74.581796,33028128,0,33028128,2.2220930549e-16,0
"Fftw","Inplace","Complex","double",3,"oddshape",126,127,129,9,2,"Success",0.004204,19.624398,19.551264,3.446195,6.419912,5.014297,3.484063,0.952244,58.497523,33028128,0,33028128,2.2220930549e-16,0
"Fftw","Inplace","Complex","double",3,"oddshape",126,127,129,10,2,"Success",0.004138,19.592131,19.552603,3.45399,6.39354,5.005462,3.493802,0.979974,58.476539,33028128,0,33028128,2.2220930549e-16,0
"Fftw","Inplace","Complex","double",3,"oddshape",126,127,129,11,2,"Success",0.004143,18.896483,19.552668,3.4497,6.410007,5.009547,3.504916,0.912966,57.74141,33028128,0,33028128,2.2220930549e-16,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,0,3,"Warmup",0.00573,2.359661,1.441698,0.044955,0.293193,0.142354,0.081779,0.274598,4.644694,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,1,3,"Warmup",0.005596,2.516311,1.345745,0.045656,0.300996,0.138124,0.073796,0.285177,4.712046,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,2,3,"Success",0.005641,2.407863,1.443767,0.045224,0.289882,0.115401,0.069759,0.277792,4.656021,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,3,3,"Success",0.005636,2.52597,1.342097,0.04486,0.3034,0.145218,0.070327,0.274979,4.713126,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,4,3,"Success",0.005725,2.423956,1.408422,0.055712,0.30936,0.109895,0.068644,0.273397,4.655791,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,5,3,"Success",0.005662,2.538165,1.340579,0.044349,0.36414,0.113255,0.068496,0.273551,4.748875,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,6,3,"Success",0.006183,2.444887,1.343982,0.045055,0.29665,0.124753,0.070464,0.277357,4.609978,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,7,3,"Success",0.005693,2.508414,1.364721,0.044998,0.286557,0.115051,0.070218,0.274866,4.671176,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,8,3,"Success",0.005698,2.442966,1.345362,0.045393,0.283196,0.104419,0.068961,0.287756,4.584364,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,9,3,"Success",0.00568,2.42948,1.455244,0.045592,0.272106,0.148372,0.070688,0.273806,4.701543,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,10,3,"Success",0.005684,2.433527,1.345475,0.046219,0.352055,0.117455,0.070382,0.271929,4.64355,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",32768,0,0,11,3,"Success",0.005686,2.417434,1.439609,0.044642,0.300556,0.114454,0.069666,0.278241,4.670852,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,0,4,"Warmup",0.005154,5.469262,3.739053,0.081754,0.449349,0.214581,0.140372,0.325924,10.426018,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,1,4,"Warmup",0.005707,5.473645,3.556456,0.093402,0.526473,0.205478,0.136675,0.32807,10.326591,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,2,4,"Success",0.005815,5.427255,3.550326,0.100251,4.269141,0.200381,0.137859,0.319992,14.011679,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,3,4,"Success",0.0057,5.565978,3.5536,0.094153,0.537396,0.221175,0.138009,0.315974,10.432633,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,4,4,"Success",0.005728,5.37974,3.551471,0.09291,0.537617,0.213672,0.141066,0.344442,10.26728,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,5,4,"Success",0.005666,5.428714,3.554093,0.093486,0.406839,0.209155,0.137487,0.325625,10.161705,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,6,4,"Success",0.005711,5.492672,3.557904,0.093869,0.439293,0.21043,0.140123,0.325211,10.265745,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,7,4,"Success",0.005755,5.484334,3.555029,0.093426,0.533088,0.203933,0.137105,0.325549,10.338749,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,8,4,"Success",0.005746,5.425525,3.588316,0.093556,0.429503,0.212825,0.142552,0.327881,10.226523,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,9,4,"Success",0.005724,5.362522,3.554586,0.094999,0.453744,0.214953,0.137366,0.320762,10.14536,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,10,4,"Success",0.005733,5.416693,3.549369,0.093604,0.535062,0.206763,0.138001,0.321912,10.267797,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",65536,0,0,11,4,"Success",0.00573,5.417466,3.590474,0.093635,0.399914,0.213272,0.141487,0.346778,10.209495,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,0,5,"Warmup",0.005383,6.224595,3.58078,0.194406,0.671772,0.375579,0.285399,0.357236,11.695746,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,1,5,"Warmup",0.005768,6.313253,3.568494,0.170345,0.662677,0.371834,0.280575,0.357835,11.731574,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,2,5,"Success",0.005971,6.550093,3.572051,0.169973,0.676645,0.374685,0.280842,0.358758,11.989688,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,3,5,"Success",0.00576,6.411956,3.578655,0.169673,0.711034,0.380214,0.280573,0.375485,11.914033,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,4,5,"Success",0.005837,6.36635,3.572748,0.169792,0.664387,0.374091,0.281331,0.351485,11.78676,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,5,5,"Success",0.005864,6.353648,3.576348,0.169516,0.679388,0.37101,0.280832,0.360071,11.797524,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,6,5,"Success",0.0059,6.388575,3.583699,0.169909,0.684073,0.374895,0.281621,0.359496,11.848948,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,7,5,"Success",0.005921,6.389137,3.574351,0.169596,0.62974,0.394924,0.281383,0.356269,11.802059,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,8,5,"Success",0.006,6.377204,3.573331,0.169912,0.637425,0.375277,0.282152,0.359849,11.781859,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,9,5,"Success",0.005907,6.571571,3.675182,0.169843,0.700157,0.375226,0.281145,0.355907,12.135737,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,10,5,"Success",0.00582,6.368576,3.571127,0.170071,0.721581,0.398605,0.281875,0.349743,11.867999,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",1,"powerof2",131072,0,0,11,5,"Success",0.005829,6.29725,3.575506,0.169611,0.715728,0.373026,0.281323,0.359411,11.778482,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",128,128,0,0,3,"Warmup",0.005701,1.435095,0.775917,0.027868,0.182456,0.061899,0.037017,0.190323,2.716872,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",128,128,0,1,3,"Warmup",0.005872,1.403499,0.796146,0.022487,0.212139,0.056204,0.036154,0.177903,2.711096,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",128,128,0,2,3,"Success",0.00582,1.445494,0.801481,0.022437,0.182132,0.06005,0.037242,0.190314,2.745654,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",128,128,0,3,3,"Success",0.00704,1.433026,0.79452,0.022562,0.250908,0.052802,0.035111,0.17504,2.771594,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",128,128,0,4,3,"Success",0.005788,1.428805,0.79603,0.022502,0.214591,0.056932,0.035669,0.174023,2.734947,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",128,128,0,5,3,"Success",0.005841,1.426086,0.794687,0.022137,0.196922,0.057836,0.034996,0.178622,2.717891,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",128,128,0,6,3,"Success",0.005801,1.432003,0.80114,0.022154,0.183969,0.061565,0.036784,0.182642,2.726782,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",128,128,0,7,3,"Success",0.005872,1.428878,0.797906,0.022435,0.232542,0.056545,0.035593,0.176076,2.756671,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",128,128,0,8,3,"Success",0.005754,1.471217,0.800825,0.02201,0.192866,0.050213,0.035874,0.171233,2.750662,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",128,128,0,9,3,"Success",0.005766,1.482986,0.848022,0.022404,0.191678,0.057194,0.036956,0.183824,2.829556,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",128,128,0,10,3,"Success",0.005829,1.430764,0.894318,0.022192,0.200133,0.051131,0.034689,0.175054,2.814688,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",128,128,0,11,3,"Success",0.005782,1.41968,0.89811,0.022341,0.204664,0.051183,0.034917,0.17575,2.81331,262144,0,262144,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",512,512,0,0,5,"Warmup",0.005077,6.304397,6.713487,0.453408,0.558045,1.150705,0.502474,0.415668,16.103985,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",512,512,0,1,5,"Warmup",0.004814,6.434081,6.662803,0.351439,0.535114,1.11595,0.4732,0.411149,15.989399,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",512,512,0,2,5,"Success",0.00487,6.415887,6.673156,0.351097,0.571295,1.127121,0.478316,0.417679,16.040532,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",512,512,0,3,5,"Success",0.004841,6.428387,6.671728,0.352037,0.581343,1.203343,0.489183,0.419062,16.150611,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",512,512,0,4,5,"Success",0.005298,6.451175,6.679358,0.352427,0.543007,1.134165,0.470742,0.424718,16.061797,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",512,512,0,5,5,"Success",0.004751,6.454594,6.666198,0.351531,0.602334,1.1998,0.473925,0.416423,16.17053,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",512,512,0,6,5,"Success",0.004746,6.461258,6.661142,0.35963,0.597085,1.157244,0.4762,0.416999,16.135028,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",512,512,0,7,5,"Success",0.004722,6.436364,6.674728,0.352504,0.559009,1.154448,0.467017,0.436066,16.08558,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",512,512,0,8,5,"Success",0.004819,6.433121,6.667136,0.351478,0.603631,1.132483,0.478197,0.421085,16.09269,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",512,512,0,9,5,"Success",0.004805,6.443139,6.680038,0.351297,0.559572,1.146562,0.474109,0.415649,16.07589,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",512,512,0,10,5,"Success",0.004927,6.445298,6.674842,0.352877,0.567718,1.103184,0.47536,0.420023,16.044945,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",2,"powerof2",512,512,0,11,5,"Success",0.005364,6.452989,6.754195,0.36999,0.548704,1.130843,0.478756,0.419281,16.160983,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",32,32,32,0,3,"Warmup",0.005326,1.92059,1.905666,0.053109,0.251138,0.068256,0.066777,0.312585,4.584035,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",32,32,32,1,3,"Warmup",0.005931,2.053105,2.010631,0.047147,0.231656,0.06617,0.066573,0.311007,4.792884,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",32,32,32,2,3,"Success",0.005841,2.073083,1.907606,0.045205,0.2426,0.067914,0.067348,0.330002,4.740801,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",32,32,32,3,3,"Success",0.00586,2.108177,2.009844,0.044681,0.228789,0.084739,0.071439,0.328167,4.882443,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",32,32,32,4,3,"Success",0.005822,2.071906,1.904954,0.0488,0.25472,0.068262,0.068269,0.326872,4.750234,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",32,32,32,5,3,"Success",0.0058,2.06079,1.993398,0.045867,0.220818,0.082644,0.078957,0.320261,4.809241,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",32,32,32,6,3,"Success",0.005923,2.073924,1.909538,0.048029,0.271667,0.069907,0.066097,0.312264,4.758013,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",32,32,32,7,3,"Success",0.005843,2.076126,1.991367,0.045171,0.229232,0.085481,0.078643,0.312103,4.824607,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",32,32,32,8,3,"Success",0.005922,2.11032,1.91243,0.047803,0.259322,0.062177,0.066113,0.307886,4.772562,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",32,32,32,9,3,"Success",0.005826,2.060318,2.008858,0.045154,0.224307,0.087179,0.066634,0.305615,4.804594,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",32,32,32,10,3,"Success",0.005962,2.157607,1.904762,0.048338,0.269091,0.071443,0.066983,0.311443,4.836283,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",32,32,32,11,3,"Success",0.005852,2.058399,2.009868,0.045832,0.233181,0.068442,0.067001,0.312642,4.80177,524288,0,524288,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",64,64,64,0,4,"Warmup",0.00402,1.26357,1.352804,0.514703,0.421303,0.27722,0.49632,0.897871,5.229055,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",64,64,64,1,4,"Warmup",0.004026,1.294242,1.29447,0.318013,0.425258,0.247176,0.493551,0.881917,4.959279,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",64,64,64,2,4,"Success",0.004179,1.234477,1.259039,0.325705,0.433339,0.239043,0.492682,0.8804,4.869623,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",64,64,64,3,4,"Success",0.004072,1.34306,1.261239,0.318397,0.411272,0.234754,0.493744,0.92702,4.994149,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",64,64,64,4,4,"Success",0.0041,1.233951,1.329856,0.357171,0.427032,0.246018,0.496588,0.891211,4.98791,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",64,64,64,5,4,"Success",0.004155,1.339292,1.258444,0.318481,0.417352,0.24611,0.505156,0.894511,4.984027,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",64,64,64,6,4,"Success",0.004113,1.233038,1.364484,0.318215,0.476973,0.242146,0.493162,0.886995,5.019696,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",64,64,64,7,4,"Success",0.004069,1.233827,1.260117,0.318228,0.424942,0.248431,0.485376,0.89267,4.868339,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",64,64,64,8,4,"Success",0.004105,1.233268,1.359496,0.318606,0.547099,0.244568,0.496495,0.884099,5.088267,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",64,64,64,9,4,"Success",0.00403,1.232142,1.25925,0.328312,0.413554,0.243208,0.492509,0.881497,4.855229,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",64,64,64,10,4,"Success",0.004036,1.339141,1.259726,0.318451,0.483909,0.241504,0.494387,0.919852,5.061674,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",64,64,64,11,4,"Success",0.004121,1.236395,1.363847,0.318172,0.419434,0.245394,0.497444,0.887394,4.972915,4194304,0,4194304,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",128,128,128,0,5,"Warmup",0.014424,2.098923,1.982721,24.019668,2.96307,2.523883,4.042544,2.486878,40.133011,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",128,128,128,1,5,"Warmup",0.014012,2.086082,2.039062,24.102114,2.88548,2.54078,3.995543,2.575657,40.239708,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",128,128,128,2,5,"Success",0.013852,2.121442,1.994052,24.080785,2.966152,2.52293,3.972883,2.576996,40.250038,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",128,128,128,3,5,"Success",0.013573,2.09425,1.975154,23.982476,2.944773,2.552144,4.035194,2.480112,40.078606,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",128,128,128,4,5,"Success",0.013473,2.080937,1.98964,23.958078,2.89258,2.529255,3.976292,2.478957,39.92011,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",128,128,128,5,5,"Success",0.013838,2.088917,1.992083,23.998624,2.960023,2.530124,3.978341,2.570701,40.133596,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",128,128,128,6,5,"Success",0.013824,2.110597,1.973353,23.959106,3.019137,2.536846,3.975142,2.550422,40.139408,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",128,128,128,7,5,"Success",0.01381,2.096522,1.981783,23.965209,2.908791,2.524442,4.0275,2.454538,39.973417,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",128,128,128,8,5,"Success",0.013433,2.080761,1.993732,24.134647,2.997495,2.539246,3.969054,2.543403,40.272601,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",128,128,128,9,5,"Success",0.013942,2.087667,1.989832,23.98024,2.918579,2.515017,3.97786,2.575075,40.059143,33554432,0,33554432,0,0
"Fftw","Inplace","Complex","double",3,"powerof2",128,128,128,10,5,"Success",0.013774,2.107599,1.974357,23.963798,2.924139,2.527691,4.012608,2.565208,40.08996,33554432,0,33554432,0,0
