; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065378816,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1540674234,"CurrentTimeLocal","Sat Oct 27 14:03:54 2018","Hostname","nid01889","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 7e-05
; "Time_ContextDestroy [ms]", 2.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",27,0,0,3,23,"Success",0.000317,0.003741,0.002417,6.5e-05,0.000432,0.000433,3.6e-05,0.00152,0.009205,112,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",27,0,0,4,23,"Success",0.000311,0.003765,0.002471,6.1e-05,0.000429,0.000477,3.6e-05,0.001502,0.009296,112,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",27,0,0,5,23,"Success",0.000313,0.003778,0.002388,6.6e-05,0.000423,0.000434,3.3e-05,0.001512,0.009185,112,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",27,0,0,6,23,"Success",0.000305,0.003761,0.002406,6.1e-05,0.000422,0.000457,3.5e-05,0.001528,0.009217,112,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",27,0,0,7,23,"Success",0.000312,0.003735,0.002457,6.8e-05,0.000423,0.000435,2.6e-05,0.001533,0.009232,112,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",27,0,0,8,23,"Success",0.000315,0.003703,0.002441,6.5e-05,0.000426,0.000437,2.6e-05,0.001521,0.009187,112,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",27,0,0,9,23,"Success",0.000298,0.003712,0.002401,6.1e-05,0.000426,0.000433,3.5e-05,0.001523,0.009127,112,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",27,0,0,10,23,"Success",0.000327,0.003706,0.0024,5.9e-05,0.000432,0.000426,3.5e-05,0.001518,0.009164,112,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",27,0,0,11,23,"Success",0.000313,0.003746,0.002387,6.6e-05,0.000421,0.000482,3.5e-05,0.001524,0.009209,112,0,108,2.8822360236e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",49,0,0,0,44,"Warmup",0.001009,0.019674,0.004461,0.000135,0.008296,0.013675,6.6e-05,0.002019,0.049574,200,0,196,3.7221962415e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",49,0,0,1,44,"Warmup",0.000333,0.004126,0.002379,9.1e-05,0.000576,0.000536,3.9e-05,0.001197,0.009503,200,0,196,3.7221962415e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",49,0,0,2,44,"Success",0.000383,0.003677,0.002344,5.9e-05,0.000479,0.000452,2e-05,0.001163,0.008743,200,0,196,3.7221962415e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",49,0,0,3,44,"Success",0.000237,0.003642,0.002233,4.7e-05,0.000481,0.000448,2e-05,0.001126,0.008432,200,0,196,3.7221962415e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",49,0,0,4,44,"Success",0.00024,0.00363,0.002221,4.7e-05,0.000482,0.000462,3.1e-05,0.001127,0.008406,200,0,196,3.7221962415e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",49,0,0,5,44,"Success",0.000218,0.003645,0.002245,4.8e-05,0.000476,0.000466,3.1e-05,0.001105,0.008432,200,0,196,3.7221962415e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",49,0,0,6,44,"Success",0.000244,0.003623,0.002202,4.7e-05,0.000483,0.000468,3.1e-05,0.00114,0.008406,200,0,196,3.7221962415e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",49,0,0,7,44,"Success",0.000256,0.003605,0.002186,4.7e-05,0.000479,0.000465,3e-05,0.001117,0.008389,200,0,196,3.7221962415e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",49,0,0,8,44,"Success",0.000242,0.003587,0.00224,4.8e-05,0.000481,0.000466,3.1e-05,0.00112,0.00839,200,0,196,3.7221962415e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",49,0,0,9,44,"Success",0.000235,0.0036,0.002244,4.8e-05,0.000479,0.00046,3.1e-05,0.001113,0.008387,200,0,196,3.7221962415e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",49,0,0,10,44,"Success",0.000231,0.003646,0.002197,5.9e-05,0.000479,0.00045,3.1e-05,0.001101,0.008372,200,0,196,3.7221962415e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",49,0,0,11,44,"Success",0.000225,0.003619,0.002231,5.8e-05,0.000475,0.000472,1.9e-05,0.001116,0.008367,200,0,196,3.7221962415e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",81,0,0,0,24,"Warmup",0.000428,0.008399,0.00496,0.000172,0.001255,0.001186,6.8e-05,0.001877,0.018671,328,0,324,3.7045261534e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",81,0,0,1,24,"Warmup",0.000356,0.005558,0.003863,0.000105,0.000847,0.000846,5.4e-05,0.001704,0.013559,328,0,324,3.7045261534e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",81,0,0,2,24,"Success",0.000333,0.005431,0.003883,6.9e-05,0.000804,0.000771,4e-05,0.00167,0.013235,328,0,324,3.7045261534e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",81,0,0,3,24,"Success",0.000297,0.005395,0.003738,7.1e-05,0.000797,0.000752,3.9e-05,0.00164,0.012972,328,0,324,3.7045261534e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",81,0,0,4,24,"Success",0.000392,0.005337,0.003731,7e-05,0.000784,0.00077,4e-05,0.001616,0.012985,328,0,324,3.7045261534e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",81,0,0,5,24,"Success",0.000347,0.005416,0.003774,6.9e-05,0.000775,0.000762,3.9e-05,0.001623,0.013046,328,0,324,3.7045261534e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",81,0,0,6,24,"Success",0.000347,0.005355,0.003797,6.2e-05,0.000776,0.000763,3.9e-05,0.001623,0.013018,328,0,324,3.7045261534e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",81,0,0,7,24,"Success",0.000309,0.005457,0.003727,7e-05,0.000778,0.000758,3.8e-05,0.001614,0.013003,328,0,324,3.7045261534e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",81,0,0,8,24,"Success",0.000284,0.00532,0.003747,7.2e-05,0.000787,0.000767,3.9e-05,0.001623,0.012894,328,0,324,3.7045261534e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",81,0,0,9,24,"Success",0.000328,0.005292,0.003752,6.2e-05,0.000781,0.00076,3.8e-05,0.001618,0.012883,328,0,324,3.7045261534e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",81,0,0,10,24,"Success",0.000309,0.005353,0.003735,6.3e-05,0.000794,0.000772,3.8e-05,0.001626,0.012945,328,0,324,3.7045261534e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",81,0,0,11,24,"Success",0.000308,0.005319,0.003707,6.9e-05,0.000777,0.000766,4e-05,0.001633,0.012868,328,0,324,3.7045261534e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",125,0,0,0,36,"Warmup",0.000361,0.009409,0.006094,0.000152,0.001881,0.001639,4.6e-05,0.001453,0.02128,504,0,500,3.6028520775e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",125,0,0,1,36,"Warmup",0.000236,0.005366,0.00386,6.3e-05,0.00076,0.000717,3.6e-05,0.001235,0.012443,504,0,500,3.6028520775e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",125,0,0,2,36,"Success",0.000217,0.00525,0.003808,6.5e-05,0.0007,0.000704,3.3e-05,0.001225,0.012168,504,0,500,3.6028520775e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",125,0,0,3,36,"Success",0.000225,0.005201,0.003731,5.3e-05,0.000691,0.000688,3.2e-05,0.001177,0.012003,504,0,500,3.6028520775e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",125,0,0,4,36,"Success",0.000228,0.005141,0.003785,6.3e-05,0.000706,0.000687,3.3e-05,0.001207,0.01201,504,0,500,3.6028520775e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",125,0,0,5,36,"Success",0.000213,0.005204,0.003766,6.5e-05,0.000685,0.000693,3.2e-05,0.001203,0.012065,504,0,500,3.6028520775e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",125,0,0,6,36,"Success",0.000233,0.005122,0.003737,5.4e-05,0.000688,0.000685,3.3e-05,0.001172,0.011939,504,0,500,3.6028520775e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",125,0,0,7,36,"Success",0.000218,0.005159,0.00379,6.4e-05,0.000702,0.000687,3.3e-05,0.001226,0.012049,504,0,500,3.6028520775e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",125,0,0,8,36,"Success",0.00024,0.005144,0.003771,5.4e-05,0.000684,0.000688,3.3e-05,0.001208,0.012028,504,0,500,3.6028520775e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",125,0,0,9,36,"Success",0.000221,0.005116,0.003743,5.2e-05,0.000692,0.000687,2e-05,0.001207,0.011954,504,0,500,3.6028520775e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",125,0,0,10,36,"Success",0.000226,0.005141,0.003769,5.3e-05,0.000695,0.000693,3.3e-05,0.001231,0.01204,504,0,500,3.6028520775e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",125,0,0,11,36,"Success",0.000211,0.005221,0.003726,5.3e-05,0.000693,0.000682,3.2e-05,0.001225,0.012059,504,0,500,3.6028520775e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",243,0,0,0,25,"Warmup",0.001353,0.014242,0.012671,0.000171,0.002126,0.002113,7.5e-05,0.002116,0.035155,976,0,972,3.8102922933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",243,0,0,1,25,"Warmup",0.000368,0.010689,0.008423,0.000136,0.001756,0.001866,5.2e-05,0.001856,0.025421,976,0,972,3.8102922933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",243,0,0,2,25,"Success",0.0003,0.010264,0.008313,0.000104,0.001677,0.001812,5.1e-05,0.001762,0.024551,976,0,972,3.8102922933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",243,0,0,3,25,"Success",0.000377,0.010178,0.008289,0.000103,0.00168,0.001735,5e-05,0.001747,0.024421,976,0,972,3.8102922933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",243,0,0,4,25,"Success",0.000316,0.010137,0.008242,9.3e-05,0.001696,0.001716,5.1e-05,0.001736,0.024232,976,0,972,3.8102922933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",243,0,0,5,25,"Success",0.000294,0.010407,0.008273,0.000103,0.001728,0.001707,5.1e-05,0.001764,0.02459,976,0,972,3.8102922933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",243,0,0,6,25,"Success",0.000269,0.009827,0.008182,0.000107,0.001621,0.001685,5e-05,0.001758,0.023763,976,0,972,3.8102922933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",243,0,0,7,25,"Success",0.000319,0.009995,0.008225,9.7e-05,0.001678,0.001705,5e-05,0.001737,0.024061,976,0,972,3.8102922933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",243,0,0,8,25,"Success",0.000284,0.009886,0.008058,9.4e-05,0.001689,0.001706,5.8e-05,0.001778,0.023802,976,0,972,3.8102922933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",243,0,0,9,25,"Success",0.000313,0.009843,0.008153,9.3e-05,0.001688,0.001706,5.8e-05,0.001762,0.023868,976,0,972,3.8102922933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",243,0,0,10,25,"Success",0.000278,0.009859,0.008124,9.4e-05,0.00168,0.001708,5e-05,0.001764,0.023831,976,0,972,3.8102922933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",243,0,0,11,25,"Success",0.000305,0.00985,0.008166,9e-05,0.001689,0.001697,5e-05,0.001761,0.023882,976,0,972,3.8102922933e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",343,0,0,0,45,"Warmup",0.000395,0.016316,0.011336,0.000165,0.003137,0.002759,5.1e-05,0.001634,0.036009,1376,0,1372,5.1692917472e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",343,0,0,1,45,"Warmup",0.00034,0.010317,0.008556,0.000103,0.001566,0.001612,4e-05,0.001323,0.024035,1376,0,1372,5.1692917472e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",343,0,0,2,45,"Success",0.00027,0.010023,0.008409,9.3e-05,0.001516,0.001552,4.1e-05,0.001272,0.023344,1376,0,1372,5.1692917472e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",343,0,0,3,45,"Success",0.00028,0.009987,0.008237,0.000114,0.001545,0.001551,3.9e-05,0.001279,0.023187,1376,0,1372,5.1692917472e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",343,0,0,4,45,"Success",0.000255,0.009953,0.008109,0.000101,0.001559,0.001546,4.1e-05,0.001218,0.022981,1376,0,1372,5.1692917472e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",343,0,0,5,45,"Success",0.000254,0.009695,0.008128,9.2e-05,0.00151,0.001538,4.1e-05,0.001218,0.022675,1376,0,1372,5.1692917472e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",343,0,0,6,45,"Success",0.000245,0.009835,0.00812,9.3e-05,0.001518,0.001529,4e-05,0.001245,0.022814,1376,0,1372,5.1692917472e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",343,0,0,7,45,"Success",0.000246,0.009712,0.008234,0.000105,0.001511,0.001525,4.1e-05,0.001204,0.022756,1376,0,1372,5.1692917472e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",343,0,0,8,45,"Success",0.000238,0.009764,0.008225,0.0001,0.00151,0.001552,3.9e-05,0.001236,0.022821,1376,0,1372,5.1692917472e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",343,0,0,9,45,"Success",0.000242,0.009763,0.008198,0.000114,0.001505,0.00153,4.1e-05,0.001201,0.022794,1376,0,1372,5.1692917472e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",343,0,0,10,45,"Success",0.000239,0.00973,0.008173,9.3e-05,0.001528,0.001554,4.1e-05,0.001222,0.02277,1376,0,1372,5.1692917472e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",343,0,0,11,45,"Success",0.000254,0.009721,0.008103,0.0001,0.001502,0.001521,4.1e-05,0.001232,0.022638,1376,0,1372,5.1692917472e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",625,0,0,0,37,"Warmup",0.000381,0.022234,0.019483,0.000279,0.002836,0.00277,0.000104,0.001754,0.050049,2504,0,2500,5.4629765246e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",625,0,0,1,37,"Warmup",0.00035,0.016445,0.014866,0.000186,0.002595,0.002604,9.5e-05,0.001465,0.038765,2504,0,2500,5.4629765246e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",625,0,0,2,37,"Success",0.00028,0.015956,0.014359,0.000176,0.002484,0.002588,8e-05,0.001405,0.037539,2504,0,2500,5.4629765246e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",625,0,0,3,37,"Success",0.000273,0.015898,0.014241,0.00018,0.002512,0.002592,8e-05,0.00141,0.037369,2504,0,2500,5.4629765246e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",625,0,0,4,37,"Success",0.000266,0.015602,0.01415,0.00019,0.002547,0.002557,8e-05,0.001365,0.036931,2504,0,2500,5.4629765246e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",625,0,0,5,37,"Success",0.000272,0.015597,0.014185,0.000191,0.002527,0.002562,8e-05,0.001357,0.036959,2504,0,2500,5.4629765246e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",625,0,0,6,37,"Success",0.000264,0.015588,0.014179,0.000191,0.002513,0.002544,7.9e-05,0.00134,0.036858,2504,0,2500,5.4629765246e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",625,0,0,7,37,"Success",0.000269,0.015488,0.014142,0.000192,0.00252,0.002551,8e-05,0.001319,0.036732,2504,0,2500,5.4629765246e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",625,0,0,8,37,"Success",0.000247,0.015531,0.014156,0.000194,0.002539,0.002557,7.9e-05,0.00133,0.036829,2504,0,2500,5.4629765246e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",625,0,0,9,37,"Success",0.000246,0.015639,0.01409,0.000178,0.002516,0.002556,7.9e-05,0.001347,0.036847,2504,0,2500,5.4629765246e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",625,0,0,10,37,"Success",0.00032,0.015538,0.014123,0.000194,0.002526,0.002519,8e-05,0.001328,0.036824,2504,0,2500,5.4629765246e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",625,0,0,11,37,"Success",0.000282,0.015597,0.014087,0.000198,0.002531,0.002529,7.9e-05,0.00133,0.036839,2504,0,2500,5.4629765246e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",729,0,0,0,26,"Warmup",0.000373,0.033524,0.030834,0.00035,0.005071,0.005141,0.000146,0.002134,0.07787,2920,0,2916,6.4528046377e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",729,0,0,1,26,"Warmup",0.000319,0.02539,0.022983,0.000272,0.004834,0.004918,0.000126,0.002014,0.061096,2920,0,2916,6.4528046377e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",729,0,0,2,26,"Success",0.000275,0.024136,0.022379,0.000237,0.004688,0.004857,0.000112,0.001917,0.058869,2920,0,2916,6.4528046377e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",729,0,0,3,26,"Success",0.000296,0.024108,0.021995,0.000242,0.004688,0.004858,0.000106,0.001963,0.058519,2920,0,2916,6.4528046377e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",729,0,0,4,26,"Success",0.000302,0.023829,0.021883,0.00023,0.004686,0.004855,0.000103,0.001944,0.058085,2920,0,2916,6.4528046377e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",729,0,0,5,26,"Success",0.000291,0.023704,0.021825,0.000236,0.00469,0.004856,0.000114,0.001891,0.057853,2920,0,2916,6.4528046377e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",729,0,0,6,26,"Success",0.000285,0.023654,0.021852,0.000222,0.004673,0.004824,0.000112,0.00191,0.057796,2920,0,2916,6.4528046377e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",729,0,0,7,26,"Success",0.000292,0.023458,0.02191,0.000241,0.00471,0.004816,0.000104,0.001926,0.057719,2920,0,2916,6.4528046377e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",729,0,0,8,26,"Success",0.00031,0.023599,0.021995,0.000232,0.004678,0.004849,0.000112,0.001946,0.057957,2920,0,2916,6.4528046377e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",729,0,0,9,26,"Success",0.00029,0.023679,0.021974,0.000225,0.004688,0.004891,0.00011,0.00197,0.058072,2920,0,2916,6.4528046377e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",729,0,0,10,26,"Success",0.000348,0.023764,0.02201,0.000225,0.004705,0.004837,0.000113,0.001923,0.058167,2920,0,2916,6.4528046377e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",729,0,0,11,26,"Success",0.000295,0.023736,0.021788,0.000251,0.004684,0.004839,0.000105,0.001928,0.057881,2920,0,2916,6.4528046377e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2187,0,0,0,27,"Warmup",0.000359,0.085651,0.077405,0.001018,0.016929,0.01611,0.000313,0.002396,0.200521,8752,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2187,0,0,1,27,"Warmup",0.00032,0.071059,0.066837,0.000743,0.014936,0.015259,0.000299,0.002235,0.171959,8752,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2187,0,0,2,27,"Success",0.000332,0.069159,0.066047,0.00076,0.014911,0.015113,0.000306,0.00227,0.169188,8752,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2187,0,0,3,27,"Success",0.000337,0.067783,0.065295,0.000746,0.014774,0.015061,0.000302,0.002216,0.166775,8752,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2187,0,0,4,27,"Success",0.000289,0.067747,0.065274,0.000745,0.014827,0.015056,0.00029,0.002185,0.166689,8752,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2187,0,0,5,27,"Success",0.000295,0.067851,0.065242,0.000767,0.014723,0.015042,0.000302,0.002164,0.166643,8752,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2187,0,0,6,27,"Success",0.000325,0.067737,0.065224,0.000758,0.014771,0.014966,0.000293,0.002165,0.166513,8752,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2187,0,0,7,27,"Success",0.000313,0.067722,0.065311,0.000788,0.014776,0.01505,0.000289,0.010985,0.175488,8752,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2187,0,0,8,27,"Success",0.000279,0.068167,0.065605,0.0008,0.014975,0.015065,0.000301,0.002184,0.167625,8752,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2187,0,0,9,27,"Success",0.00031,0.067528,0.065109,0.000747,0.014804,0.014974,0.000297,0.002169,0.16621,8752,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2187,0,0,10,27,"Success",0.00031,0.067722,0.065162,0.00076,0.014815,0.01503,0.000296,0.002182,0.166539,8752,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2187,0,0,11,27,"Success",0.000281,0.067573,0.065247,0.000773,0.014735,0.014989,0.000297,0.002182,0.166339,8752,0,8748,5.5456703878e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2401,0,0,0,46,"Warmup",0.00038,0.076905,0.063724,0.000709,0.011601,0.011089,0.000267,0.001884,0.166774,9608,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2401,0,0,1,46,"Warmup",0.000275,0.058432,0.054439,0.000617,0.009995,0.01039,0.000208,0.001586,0.13617,9608,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2401,0,0,2,46,"Success",0.000237,0.056607,0.053261,0.000597,0.009887,0.010274,0.000208,0.001573,0.132847,9608,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2401,0,0,3,46,"Success",0.000263,0.056198,0.053015,0.000599,0.009755,0.010198,0.000222,0.00158,0.132003,9608,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2401,0,0,4,46,"Success",0.000237,0.055724,0.052887,0.00062,0.00979,0.010209,0.000217,0.001516,0.131388,9608,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2401,0,0,5,46,"Success",0.000231,0.05561,0.053455,0.000599,0.009759,0.010186,0.000216,0.001451,0.131685,9608,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2401,0,0,6,46,"Success",0.000236,0.055624,0.053642,0.000606,0.009735,0.010162,0.000216,0.001454,0.131886,9608,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2401,0,0,7,46,"Success",0.000232,0.055499,0.053807,0.000592,0.009717,0.010146,0.000223,0.001465,0.131856,9608,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2401,0,0,8,46,"Success",0.000239,0.064592,0.053623,0.000622,0.010071,0.010277,0.000215,0.001514,0.141326,9608,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2401,0,0,9,46,"Success",0.000209,0.05582,0.053495,0.000605,0.009809,0.010177,0.000203,0.001457,0.132028,9608,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2401,0,0,10,46,"Success",0.00024,0.055351,0.053643,0.0006,0.009827,0.010137,0.000218,0.001481,0.131692,9608,0,9604,6.5298644984e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Real","float",1,"radix357",2401,0,0,11,46,"Success",0.000237,0.055409,0.053611,0.000612,0.00978,0.010157,0.000206,0.001459,0.131682,9608,0,9604,6.5298644984e-08,0
