; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065378816,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1540722755,"CurrentTimeLocal","Sun Oct 28 03:32:35 2018","Hostname","nid00725","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 5.2e-05
; "Time_ContextDestroy [ms]", 7e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,3,3,"Success",0.000178,0.028042,0.021471,5.7e-05,0.000379,0.000269,2.9e-05,0.000423,0.051151,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,4,3,"Success",0.000118,0.02762,0.02168,5.9e-05,0.000352,0.000269,1.8e-05,0.000432,0.050812,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,5,3,"Success",0.000126,0.028075,0.021512,6.9e-05,0.00036,0.00025,3e-05,0.000421,0.051074,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,6,3,"Success",0.000121,0.027156,0.021391,6.8e-05,0.00039,0.000243,1.8e-05,0.00041,0.050051,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,7,3,"Success",0.000119,0.0274,0.021505,7.1e-05,0.000358,0.000251,3e-05,0.000419,0.050376,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,8,3,"Success",0.000149,0.027122,0.021579,7.1e-05,0.000338,0.000247,3e-05,0.000406,0.050165,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,9,3,"Success",0.000147,0.027447,0.021486,6.8e-05,0.00039,0.000258,3e-05,0.000445,0.05052,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,10,3,"Success",0.000132,0.027969,0.021609,6.8e-05,0.000363,0.000244,1.8e-05,0.000403,0.05108,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,11,3,"Success",0.00015,0.027764,0.02156,5.8e-05,0.000367,0.000241,3.1e-05,0.000412,0.050866,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,0,4,"Warmup",0.00019,0.034897,0.027226,0.000132,0.000712,0.000558,6.8e-05,0.000542,0.064613,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,1,4,"Warmup",0.000158,0.03288,0.026774,0.000104,0.000674,0.000527,4.1e-05,0.000477,0.061937,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,2,4,"Success",0.000133,0.032539,0.026475,8.1e-05,0.000618,0.000525,3.6e-05,0.000445,0.061159,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,3,4,"Success",0.000164,0.03251,0.026491,8.3e-05,0.000675,0.000524,3.6e-05,0.000468,0.061186,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,4,4,"Success",0.000135,0.032998,0.026285,8.2e-05,0.00063,0.000512,2.4e-05,0.000407,0.061322,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,5,4,"Success",0.000114,0.031853,0.026073,8.1e-05,0.000656,0.000503,3.6e-05,0.000442,0.059996,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,6,4,"Success",0.000118,0.031825,0.026247,8.1e-05,0.00067,0.000496,2.3e-05,0.000432,0.060132,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,7,4,"Success",8.6e-05,0.032502,0.02644,9.5e-05,0.000647,0.000524,2.5e-05,0.0004,0.060954,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,8,4,"Success",0.000109,0.032139,0.026291,9.2e-05,0.000638,0.000515,3.7e-05,0.000402,0.060476,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,9,4,"Success",0.000127,0.031872,0.026596,7.9e-05,0.000645,0.00055,2.3e-05,0.000446,0.060577,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,10,4,"Success",0.000127,0.032077,0.026284,7.9e-05,0.000644,0.000527,3.1e-05,0.000478,0.060483,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,11,4,"Success",0.000127,0.032095,0.026365,8.1e-05,0.000667,0.000504,3.1e-05,0.000434,0.060534,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,0,5,"Warmup",0.004436,0.041802,0.034679,0.00013,0.001565,0.001366,7.3e-05,0.000915,0.085311,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,1,5,"Warmup",0.004316,0.040241,0.034118,0.000156,0.001541,0.001322,7.2e-05,0.00084,0.082941,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,2,5,"Success",0.004263,0.039515,0.033762,0.000124,0.001518,0.001288,4e-05,0.000785,0.081657,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,3,5,"Success",0.004262,0.03922,0.033657,0.00013,0.001518,0.001237,4.7e-05,0.000712,0.081051,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,4,5,"Success",0.004443,0.038493,0.033326,0.00012,0.001503,0.001286,5.2e-05,0.000702,0.080201,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,5,5,"Success",0.004321,0.03843,0.033198,0.000111,0.001458,0.001276,4.8e-05,0.000739,0.079871,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,6,5,"Success",0.004474,0.038538,0.033521,9.7e-05,0.001522,0.001341,5.8e-05,0.000754,0.080588,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,7,5,"Success",0.004241,0.038581,0.033719,0.000121,0.001432,0.001238,5e-05,0.000681,0.080335,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,8,5,"Success",0.004202,0.038267,0.033439,0.000108,0.001413,0.001282,4e-05,0.000707,0.07972,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,9,5,"Success",0.004521,0.038438,0.03332,0.000109,0.001449,0.00125,4.1e-05,0.000706,0.080105,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,10,5,"Success",0.00425,0.038552,0.033105,0.000107,0.001446,0.001312,4.5e-05,0.000784,0.079848,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,11,5,"Success",0.004476,0.037757,0.033147,9.6e-05,0.001493,0.006684,4.4e-05,0.000786,0.084773,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,0,6,"Warmup",0.004693,3.801084,3.648168,0.000252,34.381628,13.203507,0.000498,0.108206,55.148722,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,1,6,"Warmup",0.004891,4.032069,3.790239,0.000259,2.704616,0.069357,0.000658,0.077267,10.679915,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,2,6,"Success",0.005566,4.45554,3.752718,0.000317,0.23324,0.067386,0.000556,0.078644,8.59472,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,3,6,"Success",0.005448,4.553437,3.929398,0.00027,0.238654,0.075017,0.000857,0.079126,8.883594,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,4,6,"Success",0.005444,4.474675,3.746979,0.000275,0.244303,0.070108,0.001122,0.081902,8.625614,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,5,6,"Success",0.005555,4.449455,3.725751,0.000282,0.232478,0.068493,0.000668,0.078479,8.562141,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,6,6,"Success",0.00537,4.386522,3.809597,0.000258,0.22514,0.068057,0.000606,0.080641,8.577761,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,7,6,"Success",0.005466,4.481102,3.728191,0.000241,0.234364,0.072207,0.000838,0.080759,8.603799,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,8,6,"Success",0.00552,4.477674,3.726509,0.000286,0.235918,0.074521,0.001271,0.081756,8.605989,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,9,6,"Success",0.005637,4.483419,3.726838,0.000295,0.22949,0.068033,0.000707,0.078041,8.594552,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,10,6,"Success",0.005518,4.533946,3.761987,0.000295,0.227738,0.078559,0.000612,0.078859,8.690384,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,11,6,"Success",0.005551,4.446441,3.766489,0.000244,0.249639,0.06873,0.000628,0.080655,8.620219,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,0,7,"Warmup",0.0056,11.185663,10.826888,0.000417,0.203782,0.068413,0.001021,0.105386,22.397813,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,1,7,"Warmup",0.00549,11.225758,10.79553,0.000386,0.200385,0.062009,0.000889,0.101242,22.392368,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,2,7,"Success",0.005649,11.242662,10.658513,0.000408,0.190814,0.065772,0.000803,0.100475,22.265671,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,3,7,"Success",0.005497,11.197355,10.954029,0.0004,0.259121,0.063049,0.000767,0.101586,22.582631,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,4,7,"Success",0.005536,11.305712,10.609858,0.000402,0.186979,0.063233,0.000814,0.100917,22.274163,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,5,7,"Success",0.005646,11.123162,10.684795,0.000407,0.183176,0.068203,0.000914,0.112807,22.17976,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,6,7,"Success",0.005571,11.301763,10.674052,0.005717,0.210138,0.067551,0.000691,0.101793,22.368011,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,7,7,"Success",0.006454,11.16234,10.547283,0.000425,0.192114,0.064809,0.001164,0.102445,22.077581,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,8,7,"Success",0.005552,11.165462,10.766755,0.000417,0.176536,0.065074,0.000838,0.100961,22.282089,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,9,7,"Success",0.005616,11.164418,10.483417,0.000404,0.201609,0.063242,0.000883,0.101035,22.021177,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,10,7,"Success",0.005645,11.209551,10.483075,0.000374,0.183702,0.064362,0.000861,0.103814,22.05213,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,11,7,"Success",0.005605,11.572207,10.723141,0.000408,0.191259,0.064161,0.00072,0.100299,22.658663,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,0,8,"Warmup",0.005424,2.316531,1.353215,0.000736,0.352541,0.076147,0.001755,0.293413,4.400451,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,1,8,"Warmup",0.005617,2.161333,1.351098,0.000668,0.188501,0.07376,0.001914,0.309556,4.093134,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,2,8,"Success",0.005403,2.168545,1.451849,0.00074,0.184335,0.073437,0.001922,0.297448,4.18452,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,3,8,"Success",0.005352,2.246408,1.352086,0.000702,0.176708,0.089223,0.001395,0.30233,4.175018,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,4,8,"Success",0.005842,2.176933,1.351945,0.000688,0.231023,0.080468,0.002143,0.311945,4.161569,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,5,8,"Success",0.005379,2.179694,1.459753,0.000719,0.203355,0.080653,0.001674,0.295126,4.226967,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,6,8,"Success",0.005402,2.291468,1.348963,0.000689,0.181956,0.078189,0.00186,0.295855,4.204922,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,7,8,"Success",0.005425,2.170505,1.348752,0.000711,0.194254,0.094198,0.00203,0.30916,4.125721,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,8,8,"Success",0.005468,2.194243,1.447127,0.000738,0.186496,0.087401,0.001517,0.303176,4.226912,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,9,8,"Success",0.005389,2.251001,1.352264,0.00068,0.218142,0.079009,0.002289,0.296775,4.206082,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,10,8,"Success",0.005423,2.160373,1.349769,0.000705,0.183347,0.077554,0.001693,0.308662,4.088102,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,11,8,"Success",0.005434,2.192797,1.450462,0.000674,0.19541,0.081306,0.001747,0.298524,4.227068,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,0,9,"Warmup",0.005602,1.455159,0.935856,0.001239,0.266106,0.051962,0.002453,0.063522,2.78266,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,1,9,"Warmup",0.005597,1.62096,0.933904,0.001233,0.225663,0.059773,0.002588,0.096936,2.949178,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,2,9,"Success",0.005476,1.585256,0.935197,0.001169,0.207588,0.056556,0.002306,0.104672,2.898922,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,3,9,"Success",0.005453,1.588241,0.922341,0.001093,0.22892,0.053828,0.002468,0.095348,2.898296,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,4,9,"Success",0.005423,1.591443,0.936187,0.001156,0.206668,0.057386,0.002665,0.104627,2.906308,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,5,9,"Success",0.005453,1.602432,0.915454,0.001163,0.202482,0.051062,0.002498,0.096591,2.877857,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,6,9,"Success",0.005523,1.574285,0.936165,0.001229,0.216885,0.051288,0.002303,0.105848,2.894222,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,7,9,"Success",0.005415,1.584458,0.914241,0.001208,0.199267,0.058551,0.002744,0.104783,2.871278,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,8,9,"Success",0.005509,1.579403,0.933281,0.001235,0.202866,0.063612,0.002936,0.113172,2.902659,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,9,9,"Success",0.00543,1.5838,0.91331,0.001174,0.230657,0.052896,0.002608,0.095356,2.885841,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,10,9,"Success",0.005568,1.580062,0.935647,0.001209,0.221118,0.054433,0.002625,0.10482,2.906155,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,11,9,"Success",0.00545,1.5852,0.914126,0.001158,0.218585,0.055327,0.002517,0.09619,2.879267,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,0,10,"Warmup",0.004715,1.575543,1.126799,0.00247,0.261107,0.067544,0.005881,0.099004,3.143953,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,1,10,"Warmup",0.005471,1.701722,1.125672,0.002465,0.278431,0.059108,0.005485,0.097539,3.276516,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,2,10,"Success",0.005443,1.672267,1.222447,0.002395,0.219319,0.071641,0.005729,0.098028,3.297918,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,3,10,"Success",0.005512,1.679013,1.240992,0.002464,0.260986,0.061814,0.0054,0.097955,3.35492,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,4,10,"Success",0.005509,1.711367,1.188253,0.002485,0.225844,0.065103,0.005211,0.098204,3.302639,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,5,10,"Success",0.005511,1.70542,1.127996,0.002515,0.254035,0.064803,0.005599,0.096936,3.263596,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,6,10,"Success",0.005389,1.717255,1.124894,0.002491,0.216685,0.065122,0.005009,0.097655,3.241505,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,7,10,"Success",0.005451,1.705242,1.125385,0.002497,0.26378,0.064759,0.004994,0.098301,3.271084,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,8,10,"Success",0.016872,1.689539,1.127116,0.002436,0.240539,0.059797,0.004649,0.097146,3.238902,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,9,10,"Success",0.00544,1.691803,1.125584,0.002417,0.246518,0.066579,0.0053,0.097648,3.241923,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,10,10,"Success",0.005545,1.682625,1.127522,0.002397,0.208344,0.073434,0.005638,0.107536,3.2137,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,11,10,"Success",0.005461,1.663303,1.125618,0.002559,0.252335,0.062797,0.005104,0.100371,3.218237,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,0,11,"Warmup",0.006375,2.617192,1.483808,0.005323,0.252465,0.085397,0.00964,0.307046,4.768039,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,1,11,"Warmup",0.005537,2.589793,1.537619,0.005523,0.246985,0.074874,0.00891,0.282091,4.752257,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,2,11,"Success",0.00574,2.577171,1.479673,0.005086,0.240495,0.076078,0.009916,0.302888,4.697771,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,3,11,"Success",0.005511,2.55659,1.576995,0.005516,0.245338,0.078411,0.010474,0.281739,4.761172,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,4,11,"Success",0.00547,2.575666,1.478432,0.005685,0.311205,0.075477,0.009542,0.294107,4.756322,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,5,11,"Success",0.005393,2.566924,1.580913,0.005321,0.246472,0.083537,0.009358,0.282259,4.78103,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,6,11,"Success",0.005434,2.569703,1.47757,0.005348,0.259033,0.079364,0.009158,0.310802,4.717088,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,7,11,"Success",0.005533,2.568641,1.631211,0.005441,0.268463,0.081276,0.00938,0.28711,4.857916,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,8,11,"Success",0.00549,2.563607,1.480574,0.005552,0.242581,0.092346,0.010484,0.311565,4.713063,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,9,11,"Success",0.005508,2.551444,1.582032,0.005546,0.23815,0.078718,0.01034,0.283731,4.762434,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,10,11,"Success",0.005555,2.567583,1.484552,0.005633,0.246139,0.07791,0.008947,0.285389,4.682285,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,11,11,"Success",0.005568,2.559919,1.575589,0.005146,0.238697,0.082329,0.010223,0.283123,4.761396,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,0,12,"Warmup",0.004786,2.661147,1.603832,0.010397,0.28174,0.087687,0.018602,0.332232,5.00132,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,1,12,"Warmup",0.005309,2.680151,1.501108,0.010762,0.257913,0.083863,0.019353,0.329376,4.888453,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,2,12,"Success",0.005303,2.64015,1.600682,0.010993,0.273188,0.081164,0.020149,0.329278,4.961678,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,3,12,"Success",0.005339,2.650609,1.501207,0.011066,0.278446,0.098184,0.041863,0.32129,4.908935,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,4,12,"Success",0.005412,2.729988,1.501379,0.01096,0.277235,0.088227,0.018481,0.318792,4.95118,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,5,12,"Success",0.005383,2.662372,1.502357,0.011319,0.276136,0.081088,0.018368,0.326035,4.883674,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,6,12,"Success",0.005399,2.7438,1.503233,0.011007,0.238575,0.086274,0.019023,0.328564,4.936533,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,7,12,"Success",0.005338,2.660335,1.601421,0.011112,0.249111,0.093593,0.021143,0.334319,4.977109,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,8,12,"Success",0.005364,2.743795,1.501713,0.011225,0.27277,0.087357,0.019734,0.327365,4.969979,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,9,12,"Success",0.005439,2.637124,1.587131,0.011276,0.23453,0.078621,0.020743,0.321561,4.897145,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,10,12,"Success",0.00535,2.734932,1.498469,0.011438,0.273837,0.080472,0.019902,0.324208,4.949255,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,11,12,"Success",0.00531,2.63009,1.595683,0.01096,0.256182,0.079923,0.018223,0.329572,4.926659,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,0,13,"Warmup",0.011106,2.516096,1.488375,0.138222,0.307952,0.095486,0.034655,0.408719,5.001424,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,1,13,"Warmup",0.013186,2.568207,1.613664,0.028195,0.30347,0.091809,0.034299,0.277316,4.930864,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,2,13,"Success",0.011374,2.564638,1.495806,0.135941,0.33828,0.08391,0.033396,0.265695,4.929769,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,3,13,"Success",0.011446,2.639638,1.492805,0.13368,0.303625,0.095446,0.035165,0.276907,4.989326,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,4,13,"Success",0.011272,2.559932,1.596094,0.134756,0.330082,0.104453,0.034428,0.27206,5.04408,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,5,13,"Success",0.011473,2.673405,1.493232,0.135338,0.346093,0.089292,0.033819,0.275966,5.059364,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,6,13,"Success",0.011321,2.555075,1.592859,0.133706,0.31842,0.0918,0.032599,0.274696,5.011359,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,7,13,"Success",0.011477,2.560406,1.493958,0.134727,0.302768,0.091266,0.035487,0.27955,4.916143,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,8,13,"Success",0.011438,2.627169,1.49508,0.134602,0.307368,0.0939,0.036143,0.279646,4.986074,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,9,13,"Success",0.011429,2.561765,1.582494,0.135257,0.293453,0.086696,0.033187,0.279317,4.984381,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,10,13,"Success",0.011543,2.629112,1.493037,0.134867,0.289222,0.094071,0.034219,0.279507,4.966356,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,11,13,"Success",0.011452,2.567052,1.588357,0.134352,0.323403,0.093019,0.032122,0.273438,5.024101,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,0,14,"Warmup",0.008437,2.174175,1.911536,0.284869,0.385186,0.126335,0.065329,0.471366,5.428001,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,1,14,"Warmup",0.006474,2.667071,1.481917,0.046864,0.36179,0.12742,0.06803,0.28324,5.043664,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,2,14,"Success",0.012713,2.7552,1.529378,0.22685,0.355251,0.118573,0.064387,0.293026,5.356292,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,3,14,"Success",0.012955,2.864131,1.5589,0.224991,0.332678,0.119436,0.065348,0.276614,5.455843,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,4,14,"Success",0.012733,2.657339,1.611879,0.229834,0.343453,0.124697,0.065702,0.275799,5.322242,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,5,14,"Success",0.012767,2.696648,1.520679,0.226832,0.359381,0.12789,0.066487,0.276441,5.287749,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,6,14,"Success",0.012681,2.755026,1.529814,0.226402,0.339025,0.127075,0.0664,0.280152,5.337336,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,7,14,"Success",0.01284,2.647151,1.631565,0.227919,0.34005,0.120452,0.064757,0.276799,5.32251,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,8,14,"Success",0.012769,2.670841,1.526435,0.283528,0.343202,0.115204,0.06396,0.27608,5.29299,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,9,14,"Success",0.012775,2.741428,1.525452,0.225936,0.31379,0.129803,0.0662,0.27676,5.292833,524288,0,524288,0,0
