; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065378816,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1538716216,"CurrentTimeLocal","Thu Oct  4 22:10:16 2018","Hostname","nid01031","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 7e-05
; "Time_ContextDestroy [ms]", 3.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",25,0,0,6,47,"Success",0.000203,0.003081,0.001652,9.2e-05,0.000322,0.00035,3e-05,0.001177,0.007109,208,0,200,9.6685895671e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",25,0,0,7,47,"Success",0.000203,0.003149,0.001714,7.7e-05,0.000316,0.00035,3.1e-05,0.001195,0.0072,208,0,200,9.6685895671e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",25,0,0,8,47,"Success",0.000205,0.003087,0.001678,7.6e-05,0.000317,0.000356,3e-05,0.001163,0.007092,208,0,200,9.6685895671e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",25,0,0,9,47,"Success",0.000202,0.003072,0.001721,9.5e-05,0.000315,0.000346,3.1e-05,0.00118,0.00713,208,0,200,9.6685895671e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",25,0,0,10,47,"Success",0.000204,0.003135,0.001637,0.000106,0.000336,0.000348,3e-05,0.001192,0.007159,208,0,200,9.6685895671e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",25,0,0,11,47,"Success",0.000202,0.003133,0.00172,7.9e-05,0.000322,0.000348,3e-05,0.00119,0.007201,208,0,200,9.6685895671e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",27,0,0,0,30,"Warmup",0.000311,0.021171,0.003305,8.3e-05,0.009401,0.007039,5.8e-05,0.001723,0.043323,224,0,216,9.3386992263e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",27,0,0,1,30,"Warmup",0.000347,0.003635,0.00205,6e-05,0.000506,0.000447,3.2e-05,0.001324,0.008579,224,0,216,9.3386992263e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",27,0,0,2,30,"Success",0.000275,0.0033,0.001878,4.1e-05,0.000502,0.000355,2e-05,0.001232,0.007769,224,0,216,9.3386992263e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",27,0,0,3,30,"Success",0.000245,0.00328,0.001836,4.8e-05,0.000465,0.000362,2e-05,0.00121,0.00768,224,0,216,9.3386992263e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",27,0,0,4,30,"Success",0.000234,0.003159,0.001859,4.1e-05,0.0005,0.00036,2.1e-05,0.001211,0.007571,224,0,216,9.3386992263e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",27,0,0,5,30,"Success",0.000241,0.003282,0.001797,4e-05,0.000477,0.000344,3.1e-05,0.001228,0.007615,224,0,216,9.3386992263e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",27,0,0,6,30,"Success",0.000237,0.003221,0.001758,4e-05,0.000446,0.000354,3.2e-05,0.001226,0.00748,224,0,216,9.3386992263e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",27,0,0,7,30,"Success",0.000261,0.003236,0.001843,4.1e-05,0.000477,0.000352,1.9e-05,0.001207,0.007626,224,0,216,9.3386992263e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",27,0,0,8,30,"Success",0.000244,0.003259,0.00187,4.4e-05,0.000473,0.000359,2e-05,0.001204,0.007661,224,0,216,9.3386992263e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",27,0,0,9,30,"Success",0.00024,0.003199,0.001855,4.1e-05,0.000461,0.000354,2e-05,0.001204,0.007564,224,0,216,9.3386992263e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",27,0,0,10,30,"Success",0.000238,0.003222,0.001754,4e-05,0.000473,0.000355,3.5e-05,0.001202,0.007495,224,0,216,9.3386992263e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",27,0,0,11,30,"Success",0.000237,0.003174,0.001893,4e-05,0.000466,0.000351,2.4e-05,0.001202,0.007587,224,0,216,9.3386992263e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",49,0,0,0,59,"Warmup",0.001317,0.023211,0.004981,0.000542,0.017004,0.004262,7.4e-05,0.00217,0.053873,400,0,392,1.4491148588e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",49,0,0,1,59,"Warmup",0.000224,0.00441,0.002386,7.9e-05,0.000585,0.00056,5.5e-05,0.001357,0.009869,400,0,392,1.4491148588e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",49,0,0,2,59,"Success",0.00023,0.004144,0.002269,7.8e-05,0.000481,0.000501,3.4e-05,0.001267,0.009173,400,0,392,1.4491148588e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",49,0,0,3,59,"Success",0.000223,0.004104,0.002196,7.8e-05,0.000471,0.000497,3.5e-05,0.001215,0.008968,400,0,392,1.4491148588e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",49,0,0,4,59,"Success",0.000192,0.003949,0.002236,7.7e-05,0.000444,0.000481,3.6e-05,0.001196,0.008796,400,0,392,1.4491148588e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",49,0,0,5,59,"Success",0.00019,0.004022,0.002213,7.7e-05,0.00047,0.000473,3.7e-05,0.001207,0.008876,400,0,392,1.4491148588e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",49,0,0,6,59,"Success",0.000193,0.004035,0.002248,7.7e-05,0.000442,0.000482,3.7e-05,0.001202,0.0089,400,0,392,1.4491148588e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",49,0,0,7,59,"Success",0.00018,0.00404,0.002218,8.6e-05,0.000465,0.000481,3.5e-05,0.001202,0.008926,400,0,392,1.4491148588e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",49,0,0,8,59,"Success",0.000192,0.004005,0.002263,8.9e-05,0.000442,0.00048,3.6e-05,0.0012,0.008912,400,0,392,1.4491148588e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",49,0,0,9,59,"Success",0.00018,0.004039,0.0022,7.8e-05,0.000476,0.000471,3.6e-05,0.001207,0.008886,400,0,392,1.4491148588e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",49,0,0,10,59,"Success",0.000193,0.003995,0.002237,7.9e-05,0.000447,0.000499,3.5e-05,0.001221,0.008903,400,0,392,1.4491148588e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",49,0,0,11,59,"Success",0.000191,0.003932,0.002235,7.8e-05,0.000473,0.000483,3.6e-05,0.001203,0.00883,400,0,392,1.4491148588e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",81,0,0,0,31,"Warmup",0.000362,0.008378,0.004527,0.000122,0.00108,0.000881,5e-05,0.001563,0.017171,656,0,648,9.3984312801e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",81,0,0,1,31,"Warmup",0.000274,0.005149,0.003196,6.9e-05,0.000685,0.000613,3.6e-05,0.001289,0.011502,656,0,648,9.3984312801e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",81,0,0,2,31,"Success",0.000264,0.004738,0.003068,6.9e-05,0.00067,0.000567,3.5e-05,0.001281,0.010884,656,0,648,9.3984312801e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",81,0,0,3,31,"Success",0.000213,0.004848,0.003017,6e-05,0.000671,0.000522,3.5e-05,0.001303,0.010874,656,0,648,9.3984312801e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",81,0,0,4,31,"Success",0.000211,0.004837,0.002965,5.7e-05,0.00064,0.00054,3.5e-05,0.001257,0.010741,656,0,648,9.3984312801e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",81,0,0,5,31,"Success",0.000219,0.004714,0.002944,6.7e-05,0.000637,0.000535,2.2e-05,0.001271,0.010602,656,0,648,9.3984312801e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",81,0,0,6,31,"Success",0.000232,0.00477,0.002955,7.1e-05,0.000643,0.000527,3.5e-05,0.001261,0.010671,656,0,648,9.3984312801e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",81,0,0,7,31,"Success",0.000215,0.00472,0.003078,5.8e-05,0.000615,0.000526,3.4e-05,0.001289,0.010746,656,0,648,9.3984312801e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",81,0,0,8,31,"Success",0.000214,0.004797,0.002944,7e-05,0.000623,0.000545,3.4e-05,0.001274,0.010669,656,0,648,9.3984312801e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",81,0,0,9,31,"Success",0.000212,0.004724,0.002951,5.7e-05,0.000615,0.000532,2.5e-05,0.00129,0.010631,656,0,648,9.3984312801e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",81,0,0,10,31,"Success",0.000224,0.004781,0.002964,5.6e-05,0.000633,0.000518,2.3e-05,0.001271,0.01065,656,0,648,9.3984312801e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",81,0,0,11,31,"Success",0.000211,0.004719,0.002947,6.8e-05,0.00063,0.000522,3.4e-05,0.001288,0.010598,656,0,648,9.3984312801e-17,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",125,0,0,0,48,"Warmup",0.00077,0.010365,0.007717,0.00016,0.001821,0.001682,5.5e-05,0.001614,0.024445,1008,0,1000,1.1641136414e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",125,0,0,1,48,"Warmup",0.000266,0.005802,0.003653,0.000106,0.00088,0.000839,5.1e-05,0.001354,0.013186,1008,0,1000,1.1641136414e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",125,0,0,2,48,"Success",0.000234,0.005396,0.003595,0.00012,0.000849,0.000814,6.2e-05,0.001311,0.01254,1008,0,1000,1.1641136414e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",125,0,0,3,48,"Success",0.000207,0.005394,0.003582,0.000123,0.000858,0.000824,6.3e-05,0.001262,0.012482,1008,0,1000,1.1641136414e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",125,0,0,4,48,"Success",0.000205,0.005303,0.003561,0.000116,0.000812,0.000776,5e-05,0.001286,0.012333,1008,0,1000,1.1641136414e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",125,0,0,5,48,"Success",0.000208,0.005395,0.003555,0.000117,0.000828,0.000796,4.6e-05,0.00126,0.012369,1008,0,1000,1.1641136414e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",125,0,0,6,48,"Success",0.000219,0.005422,0.003511,0.000118,0.000796,0.000793,5.8e-05,0.001277,0.012353,1008,0,1000,1.1641136414e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",125,0,0,7,48,"Success",0.000206,0.005367,0.003607,0.000119,0.000812,0.000796,4.5e-05,0.001246,0.012401,1008,0,1000,1.1641136414e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",125,0,0,8,48,"Success",0.000208,0.005338,0.003609,0.000117,0.000829,0.000796,4.6e-05,0.001254,0.0124,1008,0,1000,1.1641136414e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",125,0,0,9,48,"Success",0.000206,0.005362,0.003629,0.000115,0.000824,0.000782,5.6e-05,0.001245,0.012392,1008,0,1000,1.1641136414e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",125,0,0,10,48,"Success",0.000219,0.005348,0.003568,0.000122,0.000826,0.000796,5.7e-05,0.001265,0.012373,1008,0,1000,1.1641136414e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",125,0,0,11,48,"Success",0.000206,0.005276,0.00351,0.000122,0.000841,0.000802,4.4e-05,0.001242,0.012239,1008,0,1000,1.1641136414e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",243,0,0,0,32,"Warmup",0.000295,0.012892,0.010256,0.000169,0.002816,0.00165,7.6e-05,0.001716,0.030104,1952,0,1944,1.0096468802e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",243,0,0,1,32,"Warmup",0.000293,0.00917,0.006833,0.000135,0.00158,0.001399,5.9e-05,0.001478,0.021159,1952,0,1944,1.0096468802e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",243,0,0,2,32,"Success",0.000218,0.008565,0.006557,0.000119,0.00156,0.001384,4.8e-05,0.001377,0.020031,1952,0,1944,1.0096468802e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",243,0,0,3,32,"Success",0.000236,0.008574,0.00644,0.000133,0.001565,0.001356,4.8e-05,0.001383,0.019902,1952,0,1944,1.0096468802e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",243,0,0,4,32,"Success",0.000218,0.008601,0.00643,0.000125,0.001543,0.001361,4.8e-05,0.001398,0.019915,1952,0,1944,1.0096468802e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",243,0,0,5,32,"Success",0.000206,0.008446,0.00649,0.000138,0.001523,0.001322,4.8e-05,0.001383,0.019768,1952,0,1944,1.0096468802e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",243,0,0,6,32,"Success",0.000223,0.008519,0.006424,0.000125,0.001574,0.001336,4.7e-05,0.001383,0.019848,1952,0,1944,1.0096468802e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",243,0,0,7,32,"Success",0.000221,0.008448,0.006392,0.000123,0.001568,0.001321,4.8e-05,0.001365,0.019701,1952,0,1944,1.0096468802e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",243,0,0,8,32,"Success",0.000231,0.008383,0.006372,0.000125,0.001541,0.001355,5.9e-05,0.001394,0.019652,1952,0,1944,1.0096468802e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",243,0,0,9,32,"Success",0.000238,0.008474,0.006425,0.000129,0.001559,0.001342,4.9e-05,0.001395,0.019804,1952,0,1944,1.0096468802e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",243,0,0,10,32,"Success",0.000215,0.008531,0.006424,0.000128,0.001535,0.001334,4.8e-05,0.001394,0.019835,1952,0,1944,1.0096468802e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",243,0,0,11,32,"Success",0.000243,0.008371,0.006453,0.000151,0.001498,0.001323,5.9e-05,0.001363,0.019662,1952,0,1944,1.0096468802e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",343,0,0,0,60,"Warmup",0.000321,0.017781,0.013786,0.00024,0.003788,0.002426,0.000109,0.001595,0.040238,2752,0,2744,1.9136650854e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",343,0,0,1,60,"Warmup",0.000246,0.010666,0.008442,0.000193,0.001758,0.001729,9.3e-05,0.001371,0.024713,2752,0,2744,1.9136650854e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",343,0,0,2,60,"Success",0.00024,0.010198,0.008465,0.000181,0.001786,0.001683,9.1e-05,0.001298,0.02412,2752,0,2744,1.9136650854e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",343,0,0,3,60,"Success",0.000195,0.010193,0.008243,0.000181,0.001764,0.001695,9e-05,0.001365,0.023919,2752,0,2744,1.9136650854e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",343,0,0,4,60,"Success",0.000195,0.010088,0.008187,0.000167,0.001735,0.001652,9.1e-05,0.001288,0.023628,2752,0,2744,1.9136650854e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",343,0,0,5,60,"Success",0.000195,0.01004,0.008238,0.000174,0.00176,0.001672,9e-05,0.001273,0.023633,2752,0,2744,1.9136650854e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",343,0,0,6,60,"Success",0.000196,0.010081,0.008198,0.00019,0.00176,0.001652,9e-05,0.001293,0.023663,2752,0,2744,1.9136650854e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",343,0,0,7,60,"Success",0.000195,0.010281,0.008243,0.000172,0.001763,0.001711,8.3e-05,0.001307,0.023932,2752,0,2744,1.9136650854e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",343,0,0,8,60,"Success",0.000193,0.010012,0.008253,0.00017,0.001764,0.001664,8.2e-05,0.001276,0.023606,2752,0,2744,1.9136650854e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",343,0,0,9,60,"Success",0.000195,0.010031,0.008259,0.000177,0.001797,0.001675,8.3e-05,0.001324,0.023731,2752,0,2744,1.9136650854e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",343,0,0,10,60,"Success",0.000196,0.010071,0.008202,0.00019,0.001791,0.001656,8.3e-05,0.0013,0.023656,2752,0,2744,1.9136650854e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",343,0,0,11,60,"Success",0.000194,0.010095,0.008225,0.000169,0.001897,0.001676,8.2e-05,0.001276,0.02378,2752,0,2744,1.9136650854e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",625,0,0,0,49,"Warmup",0.000333,0.025793,0.022365,0.00044,0.004706,0.003624,0.000139,0.001594,0.0592,5008,0,5000,1.3579812856e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",625,0,0,1,49,"Warmup",0.00021,0.016819,0.014767,0.000356,0.003115,0.003023,0.000122,0.001485,0.040123,5008,0,5000,1.3579812856e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",625,0,0,2,49,"Success",0.000198,0.016304,0.014239,0.000337,0.003137,0.003035,0.000123,0.001416,0.038994,5008,0,5000,1.3579812856e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",625,0,0,3,49,"Success",0.000202,0.016002,0.014087,0.00033,0.003064,0.003004,0.000123,0.001441,0.038468,5008,0,5000,1.3579812856e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",625,0,0,4,49,"Success",0.000198,0.01591,0.014071,0.000338,0.003067,0.003008,0.000122,0.001389,0.0383,5008,0,5000,1.3579812856e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",625,0,0,5,49,"Success",0.0002,0.016033,0.014105,0.000354,0.003022,0.003009,0.000122,0.001427,0.038455,5008,0,5000,1.3579812856e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",625,0,0,6,49,"Success",0.000202,0.015998,0.014308,0.000342,0.003073,0.003019,0.000121,0.00141,0.038645,5008,0,5000,1.3579812856e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",625,0,0,7,49,"Success",0.000203,0.016057,0.014172,0.000356,0.003097,0.002994,0.000134,0.00141,0.038604,5008,0,5000,1.3579812856e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",625,0,0,8,49,"Success",0.000198,0.015902,0.014094,0.000354,0.003096,0.003001,0.000122,0.001423,0.038374,5008,0,5000,1.3579812856e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",625,0,0,9,49,"Success",0.000202,0.015903,0.014374,0.000353,0.003075,0.003006,0.000122,0.001409,0.038664,5008,0,5000,1.3579812856e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",625,0,0,10,49,"Success",0.000203,0.01592,0.014057,0.000351,0.003078,0.003015,0.000122,0.001431,0.038368,5008,0,5000,1.3579812856e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",625,0,0,11,49,"Success",0.000202,0.016036,0.014083,0.000327,0.003052,0.003005,0.000122,0.001453,0.038482,5008,0,5000,1.3579812856e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",729,0,0,0,33,"Warmup",0.000481,0.027529,0.019204,0.000455,0.005408,0.004866,0.000165,0.001966,0.06031,5840,0,5832,1.3459674402e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",729,0,0,1,33,"Warmup",0.000416,0.020089,0.017645,0.000392,0.004295,0.004238,0.000162,0.001664,0.049121,5840,0,5832,1.3459674402e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",729,0,0,2,33,"Success",0.000349,0.020137,0.017684,0.000408,0.004329,0.00422,0.000155,0.001685,0.049158,5840,0,5832,1.3459674402e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",729,0,0,3,33,"Success",0.000344,0.01968,0.017252,0.00038,0.004022,0.004238,0.000141,0.001604,0.047862,5840,0,5832,1.3459674402e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",729,0,0,4,33,"Success",0.000265,0.01949,0.017076,0.000392,0.004161,0.0042,0.00014,0.001577,0.047517,5840,0,5832,1.3459674402e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",729,0,0,5,33,"Success",0.00031,0.019281,0.017113,0.000395,0.004158,0.004223,0.000158,0.001564,0.047374,5840,0,5832,1.3459674402e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",729,0,0,6,33,"Success",0.000278,0.019332,0.017082,0.000374,0.004177,0.004154,0.000151,0.001558,0.047306,5840,0,5832,1.3459674402e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",729,0,0,7,33,"Success",0.000301,0.019287,0.017216,0.000378,0.004123,0.00417,0.000148,0.001584,0.047432,5840,0,5832,1.3459674402e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",729,0,0,8,33,"Success",0.000283,0.019256,0.017108,0.000383,0.004162,0.004165,0.000158,0.001564,0.04726,5840,0,5832,1.3459674402e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",729,0,0,9,33,"Success",0.00029,0.019179,0.017117,0.000384,0.004061,0.004192,0.000149,0.001586,0.047149,5840,0,5832,1.3459674402e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",729,0,0,10,33,"Success",0.000275,0.019265,0.017224,0.000388,0.004024,0.004188,0.000151,0.001599,0.047281,5840,0,5832,1.3459674402e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",729,0,0,11,33,"Success",0.000302,0.019265,0.017232,0.00041,0.004157,0.004177,0.000152,0.001587,0.047451,5840,0,5832,1.3459674402e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2187,0,0,0,34,"Warmup",0.000397,0.077074,0.06143,0.001562,0.022385,0.013871,0.000573,0.002167,0.179687,17504,0,17496,1.3972304378e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2187,0,0,1,34,"Warmup",0.000321,0.057011,0.053137,0.001166,0.014606,0.013642,0.000537,0.002004,0.14266,17504,0,17496,1.3972304378e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2187,0,0,2,34,"Success",0.00035,0.055357,0.050607,0.001161,0.014569,0.013589,0.000535,0.001924,0.138319,17504,0,17496,1.3972304378e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2187,0,0,3,34,"Success",0.000356,0.054919,0.05063,0.001145,0.014524,0.013571,0.000559,0.001881,0.137778,17504,0,17496,1.3972304378e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2187,0,0,4,34,"Success",0.000272,0.054681,0.050195,0.001106,0.014537,0.013555,0.00055,0.001962,0.137024,17504,0,17496,1.3972304378e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2187,0,0,5,34,"Success",0.000298,0.054439,0.051157,0.001129,0.014541,0.013578,0.000565,0.001842,0.137768,17504,0,17496,1.3972304378e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2187,0,0,6,34,"Success",0.000284,0.054386,0.050286,0.001148,0.014543,0.013553,0.000557,0.001919,0.136864,17504,0,17496,1.3972304378e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2187,0,0,7,34,"Success",0.000293,0.054483,0.051123,0.001108,0.014525,0.013598,0.000559,0.001858,0.137767,17504,0,17496,1.3972304378e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2187,0,0,8,34,"Success",0.000277,0.054486,0.051359,0.001107,0.014537,0.013553,0.000553,0.001842,0.137929,17504,0,17496,1.3972304378e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2187,0,0,9,34,"Success",0.000291,0.054526,0.050114,0.00109,0.01456,0.013555,0.000554,0.001811,0.136731,17504,0,17496,1.3972304378e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2187,0,0,10,34,"Success",0.000284,0.054329,0.050873,0.001106,0.014469,0.013618,0.000555,0.001841,0.137306,17504,0,17496,1.3972304378e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2187,0,0,11,34,"Success",0.000277,0.054459,0.050336,0.00112,0.014499,0.013547,0.000559,0.001817,0.136835,17504,0,17496,1.3972304378e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2401,0,0,0,61,"Warmup",0.000346,0.083583,0.068407,0.001872,0.014299,0.0127,0.000711,0.001766,0.183903,19216,0,19208,2.1762786574e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2401,0,0,1,61,"Warmup",0.000236,0.059466,0.054772,0.001269,0.011887,0.012227,0.000684,0.001605,0.142369,19216,0,19208,2.1762786574e-16,0
"Fftw_mkl_gnuwrapper","Inplace","Real","double",1,"radix357",2401,0,0,2,61,"Success",0.000232,0.064756,0.053555,0.001342,0.011953,0.012202,0.000705,0.001729,0.146669,19216,0,19208,2.1762786574e-16,0
